Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities,Equity,Sector,DebtAssets,SectorThreshold,InterestCoverage,CurrentDistress,FutureDistress,ROA,ROE,OperatingMargin,NetMargin,DebtEquity,EquityRatio,CFOtoAssets,FCFtoAssets,AssetTurnover,FixedAssetRatio,CWIPRatio,InvestmentRatio
HDFCLIFE,2024,950.0,10721.0,28.0,0.0,2151.0,10587.0,1549.0,0.0,291128.0,421.0,448.0,9982.0,287071.0,419.0,12515.0,17300.0,302687.0,302687.0,14666.0,Financial Services,0.003138555669718224,0.5387104555966208,,0,0,0.0013908757231067075,0.02870585026592118,0.025895953757225434,0.024335260115606938,0.06477567162143734,0.04845269205482892,0.03541942666847271,0.034976725131901934,0.05715475061697397,0.005117497613045819,9.250479868643186e-05,0.9618120368565548
HDFCLIFE,2025,2950.0,15597.0,109.0,0.0,2153.0,15300.0,2143.0,0.0,334756.0,418.0,271.0,12404.0,330307.0,445.0,14002.0,29428.0,349412.0,349412.0,16155.0,Financial Services,0.008442755257403867,0.4799817496714868,,0,0,0.0011962954907101073,0.0258743423088827,0.009208916677993747,0.014204159304064157,0.18260600433302382,0.04623481735029135,0.044637848728721397,0.043787849301111584,0.08422149210673932,0.006133160853090335,0.0003119526518837361,0.9580552471008437
HEG,2015,917.0,276.0,108.0,75.0,40.0,249.0,907.0,77.0,223.0,36.0,182.0,1009.0,315.0,44.0,974.0,1228.0,2246.0,2246.0,1014.0,Industrials,0.40828138913624223,0.4581913545940255,2.3636363636363638,0,0,0.016028495102404273,0.03550295857988166,0.1482084690553746,0.029315960912052116,0.9043392504930966,0.4514692787177204,0.12288512911843277,0.11086375779162956,0.5467497773820125,0.40382902938557436,0.04808548530721282,0.09928762243989314
HEG,2016,782.0,249.0,27.0,79.0,40.0,218.0,932.0,60.0,227.0,4.0,137.0,767.0,176.0,1.0,956.0,870.0,1953.0,1953.0,996.0,Industrials,0.40040962621607784,0.47119312060488533,2.283333333333333,0,0,0.002048131080389145,0.004016064257028112,0.15747126436781608,0.004597701149425287,0.785140562248996,0.5099846390168971,0.12749615975422426,0.11162314388120839,0.445468509984639,0.47721454173067074,0.013824884792626729,0.11623143881208398
HEG,2017,684.0,157.0,1.0,74.0,40.0,154.0,889.0,55.0,231.0,-44.0,81.0,732.0,216.0,-41.0,913.0,859.0,1853.0,1853.0,953.0,Industrials,0.3691311386940097,0.47305853838503237,1.4727272727272727,0,0,-0.023745277927684834,-0.046169989506820566,0.09429569266589057,-0.051222351571594875,0.7177334732423925,0.5143011332973556,0.08472746896923908,0.08310847274689692,0.4635725849973017,0.47976254722072315,0.0005396654074473826,0.12466270912034538
HEG,2018,297.0,594.0,2.0,73.0,40.0,580.0,833.0,56.0,248.0,1099.0,1721.0,1656.0,534.0,1605.0,1868.0,2748.0,2739.0,2739.0,1908.0,Industrials,0.10843373493975904,0.4291981712511214,30.732142857142858,0,0,0.40124132895217235,0.5759958071278826,0.62627365356623,0.3999272197962154,0.15566037735849056,0.696604600219058,0.21686746987951808,0.2117561153705732,1.0032858707557504,0.3041255932822198,0.0007301935012778386,0.09054399415845199
HEG,2019,667.0,1488.0,19.0,72.0,39.0,1441.0,788.0,18.0,942.0,3026.0,4662.0,3396.0,684.0,4677.0,3755.0,6591.0,5144.0,5144.0,3794.0,Industrials,0.1296656298600311,0.415912027714359,259.0,0,0,0.588258164852255,0.797575118608329,0.7073281747837961,0.45911090881505084,0.17580390089615183,0.7375583203732504,0.2892690513219285,0.2801321928460342,1.281298600311042,0.15318818040435458,0.0036936236391912907,0.18312597200622083
HEG,2020,594.0,739.0,101.0,72.0,39.0,503.0,745.0,37.0,1245.0,68.0,-5.0,2348.0,332.0,29.0,3473.0,2145.0,4438.0,4438.0,3512.0,Industrials,0.13384407390716538,0.4689995126924393,-0.13513513513513514,0,1,0.015322217214961695,0.0193621867881549,-0.002331002331002331,0.031701631701631705,0.16913439635535307,0.7913474538080216,0.16651644885083372,0.11333934204596666,0.4833258224425417,0.16786840919333032,0.022757999098693103,0.28053177106804866
HEG,2021,298.0,716.0,373.0,73.0,39.0,460.0,694.0,11.0,1358.0,-18.0,-53.0,1819.0,451.0,-23.0,3456.0,1254.0,4244.0,4244.0,3495.0,Industrials,0.07021677662582469,0.48074602450993537,-4.818181818181818,1,0,-0.004241281809613572,-0.005150214592274678,-0.04226475279106858,-0.014354066985645933,0.08526466380543633,0.8235155513666352,0.16870876531573986,0.10838831291234684,0.2954759660697455,0.16352497643732328,0.08788878416588125,0.3199811498586239
HEG,2022,665.0,-141.0,696.0,79.0,39.0,-499.0,763.0,7.0,1171.0,431.0,530.0,2678.0,730.0,560.0,3875.0,2201.0,5308.0,5308.0,3914.0,Industrials,0.12528259231348907,0.48523181159804935,75.71428571428571,0,0,0.08119819140919367,0.11011752682677568,0.24079963652885053,0.19582008178100863,0.16990291262135923,0.7373775433308214,-0.02656367746797287,-0.09400904295403165,0.41465712132629995,0.14374529012810852,0.13112283345892992,0.2206103993971364
HEG,2023,743.0,113.0,472.0,47.0,39.0,-364.0,1363.0,10.0,859.0,44.0,87.0,2998.0,668.0,59.0,4242.0,562.0,5692.0,5692.0,4281.0,Industrials,0.13053408292340127,0.44902158010241405,8.7,0,0,0.007730147575544624,0.010277972436346648,0.15480427046263345,0.07829181494661921,0.1735575800046718,0.7521082220660577,0.019852424455375967,-0.06394940267041462,0.09873506676036542,0.23945888966971188,0.08292340126493324,0.15091356289529165
HEG,2024,623.0,612.0,212.0,51.0,39.0,244.0,1816.0,9.0,1200.0,83.0,67.0,2474.0,653.0,119.0,4387.0,478.0,5701.0,5701.0,4426.0,Industrials,0.10927907384669357,0.34243406953256533,7.444444444444445,0,0,0.01455884932467988,0.01875282422051514,0.1401673640167364,0.17364016736401675,0.14075915047446905,0.7763550254341344,0.1073495877916155,0.042799508858095074,0.083844939484301,0.3185406069110682,0.03718645851604981,0.21048938782669707
HEG,2025,588.0,280.0,71.0,54.0,39.0,102.0,1938.0,9.0,1400.0,207.0,143.0,2238.0,607.0,246.0,4415.0,656.0,5648.0,5648.0,4454.0,Industrials,0.10410764872521247,0.3231060226568763,15.88888888888889,0,0,0.03665014164305949,0.04647507858105074,0.21798780487804878,0.3155487804878049,0.13201616524472384,0.7885977337110481,0.049575070821529746,0.018059490084985835,0.11614730878186968,0.3431303116147309,0.012570821529745042,0.24787535410764872
HEROMOTOCO,2015,100.0,2186.0,719.0,540.0,40.0,955.0,2952.0,12.0,3118.0,2364.0,3520.0,3864.0,4014.0,3292.0,6500.0,27538.0,10654.0,10654.0,6540.0,Consumer Cyclical,0.009386146048432513,0.5331987490357861,293.3333333333333,0,0,0.2218884925849446,0.3614678899082569,0.12782337134141913,0.08584501416224853,0.01529051987767584,0.6138539515674863,0.20518115261873474,0.0896376947625305,2.5847568988173455,0.2770790313497278,0.06748639008822978,0.2926600337901258
HEROMOTOCO,2016,232.0,3722.0,653.0,443.0,40.0,2094.0,3784.0,15.0,4501.0,3112.0,4424.0,3958.0,3829.0,4387.0,8794.0,28457.0,12896.0,12896.0,8834.0,Consumer Cyclical,0.017990074441687345,0.48515441630636197,294.93333333333334,0,0,0.2413151364764268,0.3522752999773602,0.15546262782443687,0.10935797870471237,0.026262168892913742,0.6850186104218362,0.2886166253101737,0.1623759305210918,2.2066532258064515,0.293424317617866,0.05063585607940447,0.349022952853598
HEROMOTOCO,2017,261.0,4007.0,581.0,502.0,40.0,2771.0,4599.0,27.0,6066.0,3546.0,4585.0,4066.0,4736.0,4885.0,10276.0,28610.0,15312.0,15312.0,10316.0,Consumer Cyclical,0.017045454545454544,0.4566381540180314,169.8148148148148,0,0,0.23158307210031348,0.34373788290034896,0.16025865082139112,0.12394267738552954,0.025300504071345483,0.6737199582027168,0.2616901776384535,0.18096917450365727,1.8684691745036572,0.3003526645768025,0.037944096133751305,0.3961598746081505
HEROMOTOCO,2018,228.0,4017.0,355.0,575.0,40.0,3196.0,4961.0,31.0,7669.0,3722.0,5334.0,4411.0,5197.0,5292.0,11932.0,32458.0,17397.0,17397.0,11972.0,Consumer Cyclical,0.01310570788066908,0.49637660462563993,172.06451612903226,0,0,0.2139449330344312,0.31089208152355496,0.16433544888779344,0.11467126748413334,0.019044437019712663,0.6881646260849572,0.23090187963441972,0.183709835029028,1.8657239753980572,0.2851641087543829,0.02040581709490142,0.4408231304247859
HEROMOTOCO,2019,312.0,1032.0,573.0,624.0,40.0,57.0,4952.0,37.0,6114.0,3466.0,5025.0,6865.0,5072.0,5104.0,13080.0,33971.0,18504.0,18504.0,13120.0,Consumer Cyclical,0.016861219195849545,0.43765350450193874,135.8108108108108,0,0,0.18731085170773887,0.26417682926829267,0.14792028494892703,0.10202820052397633,0.02378048780487805,0.7090358841331604,0.055771725032425425,0.00308041504539559,1.8358733246865542,0.26761781236489407,0.030966277561608302,0.33041504539559013
HEROMOTOCO,2020,453.0,5518.0,391.0,846.0,40.0,4230.0,6473.0,47.0,8359.0,3659.0,4070.0,4451.0,4815.0,4611.0,14366.0,29254.0,19674.0,19674.0,14406.0,Consumer Cyclical,0.023025312595303445,0.4952765119284006,86.59574468085107,0,0,0.18598149842431635,0.2539913924753575,0.13912627333014288,0.1250769125589663,0.031445231153685964,0.7322354376334248,0.28047168852292365,0.21500457456541627,1.4869370743112738,0.32901291044017483,0.019873945308529022,0.4248754701636678
HEROMOTOCO,2021,584.0,4110.0,495.0,715.0,40.0,3537.0,6380.0,46.0,10582.0,2936.0,4058.0,5639.0,7096.0,3849.0,15376.0,30959.0,23096.0,23096.0,15416.0,Consumer Cyclical,0.025285763768617943,0.4862601141635726,88.21739130434783,0,0,0.12712157949428474,0.19045147898287493,0.13107658516101942,0.09483510449303918,0.03788271925272444,0.6674748874263942,0.17795289227571873,0.15314340145479738,1.3404485625216487,0.2762383096640111,0.02143228264634569,0.45817457568410114
HEROMOTOCO,2022,605.0,2104.0,517.0,690.0,40.0,1545.0,6194.0,53.0,10528.0,2329.0,3256.0,5240.0,6027.0,3058.0,15807.0,29551.0,22478.0,22478.0,15847.0,Consumer Cyclical,0.02691520597917964,0.5134237367792561,61.43396226415094,0,0,0.10361242103389981,0.14696788035590333,0.11018239653480423,0.07881289973266556,0.038177573042216195,0.7050004448794377,0.09360263368627102,0.06873387312038437,1.314663226265682,0.27555832369427885,0.023000266927662605,0.468369071981493
HEROMOTOCO,2023,568.0,2614.0,454.0,194.0,40.0,2052.0,6159.0,23.0,10891.0,1091.0,1385.0,6413.0,6694.0,1456.0,16616.0,9788.0,23917.0,23917.0,16656.0,Consumer Cyclical,0.02374879792616131,0.5467284454939882,60.21739130434783,0,0,0.045616088974369695,0.06550192122958694,0.1414997956681651,0.11146301593788312,0.034101825168107586,0.6964084124263077,0.10929464397708742,0.08579671363465317,0.40924865158673746,0.25751557469582304,0.018982313835347243,0.45536647572856126
HEROMOTOCO,2024,606.0,4923.0,484.0,209.0,40.0,4146.0,6232.0,17.0,12751.0,1108.0,1416.0,6685.0,7847.0,1497.0,17659.0,10260.0,26153.0,26153.0,17699.0,Consumer Cyclical,0.023171337896226055,0.521732526814695,83.29411764705883,0,0,0.04236607654953543,0.06260240691564495,0.13801169590643275,0.10799220272904483,0.03423922255494661,0.676748365388292,0.18823844300845027,0.15852865828012083,0.3923068099262035,0.23829006232554584,0.01850648109203533,0.4875540091002944
HEROMOTOCO,2025,700.0,4297.0,487.0,219.0,40.0,3463.0,6283.0,20.0,14384.0,1275.0,1752.0,7236.0,8418.0,1692.0,19232.0,12487.0,28390.0,28390.0,19272.0,Consumer Cyclical,0.02465656921451215,0.45851625779672645,87.6,0,0,0.04491017964071856,0.06615815691158157,0.14030591815488108,0.10210619043805558,0.036322125363221255,0.678830574145826,0.15135611130679816,0.12197957027122226,0.43983797111659034,0.22131032053539978,0.01715392743923917,0.5066572736879182
HEXT,2014,0.0,413.0,35.0,44.0,60.0,353.0,514.0,2.0,186.0,320.0,448.0,1019.0,463.0,418.0,1230.0,2582.0,1754.0,1754.0,1290.0,Technology,0.0,0.0,224.0,0,0,0.18244013683010263,0.24806201550387597,0.1735089078233927,0.12393493415956623,0.0,0.7354618015963512,0.2354618015963512,0.20125427594070697,1.4720638540478905,0.29304446978335236,0.019954389965792473,0.10604332953249715
HEXT,2015,0.0,393.0,116.0,48.0,60.0,257.0,533.0,1.0,41.0,393.0,545.0,1330.0,587.0,505.0,1373.0,3124.0,2021.0,2021.0,1433.0,Technology,0.0,0.28174230061206046,545.0,0,0,0.19445818901533893,0.27424982554082344,0.17445582586427658,0.12580025608194623,0.0,0.7090549233052944,0.19445818901533893,0.1271647699158832,1.5457694210786739,0.2637308263236022,0.05739732805541811,0.02028698664027709
HEXT,2016,0.0,473.0,323.0,55.0,60.0,251.0,479.0,1.0,21.0,419.0,577.0,1488.0,570.0,560.0,1681.0,3535.0,2311.0,2311.0,1741.0,Technology,0.0,0.24203532912878475,577.0,0,0,0.18130679359584595,0.24066628374497415,0.16322489391796322,0.11852899575671853,0.0,0.7533535266118564,0.2046733016010385,0.10861099091302466,1.529640848117698,0.20726958026828213,0.13976633491994808,0.009086975335352661
HEXT,2017,0.0,476.0,256.0,63.0,59.0,381.0,541.0,2.0,21.0,500.0,656.0,1726.0,538.0,641.0,1948.0,3942.0,2545.0,2545.0,2007.0,Technology,0.0,0.26130903139413775,328.0,0,0,0.19646365422396855,0.2491280518186348,0.16641298833079654,0.12683916793505834,0.0,0.7886051080550098,0.18703339882121808,0.14970530451866404,1.5489194499017682,0.212573673870334,0.1005893909626719,0.008251473477406679
HEXT,2018,0.0,549.0,224.0,65.0,59.0,488.0,574.0,3.0,13.0,583.0,736.0,2322.0,742.0,727.0,2332.0,4648.0,3133.0,3133.0,2391.0,Technology,0.0,0.17798836689252887,245.33333333333334,0,0,0.18608362591765082,0.2438310330405688,0.15834767641996558,0.1254302925989673,0.0,0.7631662942866262,0.1752314075965528,0.15576125119693585,1.4835620810724546,0.1832109798914778,0.07149696776252792,0.004149377593360996
HEXT,2019,143.0,596.0,86.0,103.0,60.0,467.0,2038.0,10.0,3.0,641.0,881.0,2042.0,1260.0,779.0,2706.0,5583.0,4169.0,4169.0,2766.0,Technology,0.03430079155672823,0.17911353976927746,88.1,0,0,0.15375389781722235,0.23174258857556038,0.15780046569944475,0.11481282464624754,0.05169920462762111,0.6634684576637083,0.14295994243223795,0.11201727032861597,1.3391700647637323,0.4888462461021828,0.020628448069081314,0.0007195970256656273
HEXT,2020,236.0,1438.0,10.0,232.0,60.0,1397.0,2478.0,52.0,0.0,622.0,1050.0,2649.0,1666.0,800.0,3176.0,6262.0,5138.0,5138.0,3236.0,Technology,0.045932269365511876,0.34741200828157337,20.192307692307693,0,0,0.12105877773452706,0.19221260815822003,0.16767805812839348,0.09932928776748642,0.07292954264524104,0.629817049435578,0.27987543791358505,0.2718956792526275,1.2187621642662514,0.4822888283378747,0.001946282600233554,0.0
HEXT,2021,374.0,980.0,12.0,224.0,60.0,871.0,2391.0,38.0,123.0,749.0,1136.0,3147.0,1511.0,941.0,3728.0,7178.0,5674.0,5674.0,3788.0,Technology,0.06591469862530842,0.3496581758972186,29.894736842105264,0,0,0.13200563976031018,0.1977296726504752,0.1582613541376428,0.10434661465589301,0.09873284054910243,0.6676066267183645,0.17271765949947127,0.15350722594289742,1.2650687345787803,0.4213958406767712,0.0021149101163200562,0.02167782869228058
HEXT,2022,456.0,821.0,6.0,244.0,60.0,702.0,2588.0,38.0,0.0,884.0,1226.0,3920.0,1934.0,1123.0,4063.0,9200.0,6514.0,6514.0,4123.0,Technology,0.07000307031010132,0.30805104480125667,32.26315789473684,0,0,0.1357077064783543,0.21440698520494786,0.1332608695652174,0.09608695652173913,0.11059907834101383,0.632944427387166,0.1260362296591956,0.10776788455634019,1.4123426466073072,0.3972981271108382,0.00092109303039607,0.0
HEXT,2023,394.0,1516.0,55.0,94.0,61.0,1452.0,2454.0,7.0,251.0,193.0,331.0,4442.0,2173.0,240.0,4574.0,2616.0,7202.0,7202.0,4635.0,Technology,0.0547070258261594,0.21322061302688539,47.285714285714285,0,0,0.026798111635656763,0.041639697950377565,0.1265290519877676,0.07377675840978594,0.08500539374325781,0.6435712302138294,0.21049708414329352,0.20161066370452652,0.3632324354346015,0.34073868369897253,0.007636767564565399,0.034851430158289363
HEXT,2024,574.0,1548.0,131.0,76.0,61.0,1417.0,3760.0,21.0,0.0,321.0,490.0,5104.0,3063.0,417.0,5296.0,3154.0,8994.0,8994.0,5357.0,Technology,0.06382032466088504,0.20071980317622173,23.333333333333332,0,0,0.03569046030687125,0.059921597909277584,0.1553582752060875,0.10177552314521243,0.10714952398730633,0.5956193017567267,0.17211474316210806,0.15754947742939737,0.3506782299310652,0.41805648209917723,0.014565265732710697,0.0
HEXT,2025,681.0,1739.0,50.0,124.0,61.0,1576.0,5130.0,31.0,145.0,292.0,378.0,5577.0,3906.0,326.0,6255.0,3478.0,10902.0,10902.0,6316.0,Technology,0.06246560264171712,0.22687661076576685,12.193548387096774,0,0,0.026784076316272245,0.04623179227359088,0.10868315123634273,0.08395629672225417,0.1078214059531349,0.5793432397725188,0.15951201614382682,0.14456063107686662,0.31902403228765364,0.4705558613098514,0.00458631443771785,0.013300311869381765
HFCL,2015,398.0,129.0,4.0,34.0,124.0,111.0,199.0,44.0,272.0,324.0,281.0,1373.0,572.0,312.0,753.0,2553.0,1847.0,1847.0,877.0,Technology,0.21548456957227938,0.28174230061206046,6.386363636363637,0,0,0.17541959935029777,0.3694412770809578,0.11006658832745789,0.12690951821386603,0.45381984036488027,0.4748240389821332,0.06984298863021116,0.06009745533297239,1.382241472658365,0.10774228478613969,0.002165674066053059,0.14726583649160802
HFCL,2016,544.0,0.0,1.0,26.0,124.0,-51.0,175.0,62.0,57.0,156.0,273.0,1943.0,791.0,156.0,716.0,2872.0,2175.0,2175.0,840.0,Technology,0.2501149425287356,0.24203532912878475,4.403225806451613,0,0,0.07172413793103448,0.18571428571428572,0.09505571030640668,0.054317548746518104,0.6476190476190476,0.38620689655172413,0.0,-0.023448275862068966,1.3204597701149425,0.08045977011494253,0.0004597701149425287,0.02620689655172414
HFCL,2017,539.0,136.0,2.0,22.0,124.0,110.0,188.0,62.0,50.0,124.0,187.0,2035.0,773.0,124.0,840.0,2131.0,2275.0,2275.0,964.0,Technology,0.23692307692307693,0.26130903139413775,3.0161290322580645,0,0,0.05450549450549451,0.12863070539419086,0.08775222900046926,0.058188643829188175,0.5591286307053942,0.4237362637362637,0.05978021978021978,0.04835164835164835,0.9367032967032967,0.08263736263736264,0.0008791208791208791,0.02197802197802198
HFCL,2018,469.0,207.0,10.0,23.0,124.0,166.0,196.0,64.0,55.0,172.0,283.0,2327.0,941.0,220.0,1055.0,3227.0,2588.0,2588.0,1179.0,Technology,0.1812210200927357,0.17798836689252887,4.421875,0,0,0.06646058732612056,0.1458863443596268,0.08769755190579485,0.05330027889680818,0.3977947413061917,0.455564142194745,0.07998454404945904,0.06414219474497682,1.2469088098918084,0.07573415765069552,0.0038639876352395673,0.02125193199381762
HFCL,2019,590.0,34.0,86.0,27.0,127.0,-143.0,238.0,92.0,60.0,232.0,418.0,2911.0,1262.0,339.0,1314.0,4738.0,3294.0,3294.0,1441.0,Technology,0.17911353976927746,0.17911353976927746,4.543478260869565,0,0,0.07043108682452945,0.16099930603747398,0.08822287885183622,0.04896580835795694,0.40943789035392086,0.4374620522161506,0.010321797207043109,-0.043412264723740136,1.4383727990285367,0.07225258044930176,0.026108075288403157,0.018214936247723135
HFCL,2020,734.0,172.0,34.0,42.0,128.0,5.0,504.0,115.0,58.0,237.0,493.0,3233.0,1427.0,358.0,1540.0,3839.0,3829.0,3829.0,1668.0,Technology,0.19169495951945678,0.34741200828157337,4.28695652173913,0,0,0.061896056411595714,0.1420863309352518,0.12841885907788486,0.06173482677780672,0.44004796163069543,0.4356228780360407,0.04492034473752938,0.0013058239749281796,1.0026116479498564,0.1316270566727605,0.008879603029511622,0.015147558109166884
HFCL,2021,942.0,145.0,36.0,69.0,128.0,41.0,508.0,175.0,41.0,246.0,550.0,4631.0,2358.0,337.0,1788.0,4423.0,5216.0,5216.0,1916.0,Technology,0.18059815950920247,0.3496581758972186,3.142857142857143,0,0,0.04716257668711656,0.12839248434237996,0.12434998869545558,0.05561835858014922,0.49164926931106473,0.36733128834355827,0.027799079754601226,0.00786042944785276,0.847967791411043,0.09739263803680982,0.006901840490797546,0.00786042944785276
HFCL,2022,783.0,205.0,108.0,78.0,137.0,23.0,528.0,166.0,55.0,326.0,650.0,4480.0,1590.0,442.0,2661.0,4727.0,5171.0,5171.0,2798.0,Technology,0.1514213885128602,0.30805104480125667,3.9156626506024095,0,0,0.06304389866563527,0.11651179413867048,0.1375079331499894,0.06896551724137931,0.279842744817727,0.5410945658479984,0.03964416940630439,0.004447882421195127,0.9141365306517115,0.10210790949526204,0.020885708760394507,0.01063624057242313
HFCL,2023,936.0,235.0,268.0,19.0,138.0,-105.0,548.0,37.0,70.0,82.0,117.0,4586.0,1429.0,108.0,2970.0,1032.0,5473.0,5473.0,3108.0,Technology,0.171021377672209,0.21322061302688539,3.1621621621621623,0,0,0.01498264206102686,0.026383526383526385,0.11337209302325581,0.07945736434108527,0.30115830115830117,0.5678786771423351,0.04293805956513795,-0.01918509044399781,0.18856203179243558,0.10012790060295998,0.04896765941896583,0.012790060295998539
HFCL,2024,991.0,-45.0,469.0,26.0,144.0,-454.0,652.0,47.0,194.0,73.0,152.0,5172.0,1540.0,100.0,3812.0,1012.0,6487.0,6487.0,3956.0,Technology,0.15276707260675196,0.20071980317622173,3.234042553191489,0,0,0.0112532757823339,0.018452982810920122,0.15019762845849802,0.07213438735177866,0.2505055611729019,0.6098350547248342,-0.006936950824726376,-0.06998612609835055,0.15600431632495762,0.1005087097271466,0.07229844303992601,0.029905965777709265
HFCL,2025,1522.0,396.0,602.0,44.0,144.0,-12.0,852.0,63.0,158.0,102.0,228.0,5935.0,1945.0,138.0,3935.0,1211.0,7546.0,7546.0,4079.0,Technology,0.2016962629207527,0.22687661076576685,3.619047619047619,0,0,0.01351709514974821,0.0250061289531748,0.18827415359207267,0.08422791081750619,0.3731306692816867,0.5405512854492446,0.052478134110787174,-0.0015902464882056719,0.16048237476808905,0.1129075006626027,0.07977736549165121,0.020938245428041347
HINDALCO,2015,68468.0,7143.0,14111.0,3493.0,207.0,1427.0,71959.0,4178.0,12346.0,259.0,8844.0,43330.0,34950.0,340.0,38122.0,104281.0,141746.0,141746.0,38329.0,Basic Materials,0.4830330309144526,0.5429159599966801,2.1168022977501195,0,0,0.0018272120553666418,0.006757285606198962,0.08480931329772441,0.00248367391950595,1.7863236713715462,0.27040621957586103,0.05039295641499584,0.010067303486518138,0.7356891905238948,0.5076615918614987,0.09955131008987908,0.08709945959674346
HINDALCO,2016,67552.0,11688.0,4214.0,4347.0,207.0,7636.0,85648.0,5134.0,12463.0,-702.0,7778.0,38821.0,32986.0,-203.0,40402.0,98759.0,141146.0,141146.0,40609.0,Basic Materials,0.47859663043940315,0.5556359200198191,1.514998052201013,0,0,-0.004973573462939084,-0.017286808342978157,0.07875737907431221,-0.0071082129223665694,1.663473614223448,0.2877091805648052,0.0828078726991909,0.05410000991880748,0.6996939339407422,0.6068043019284995,0.029855610502600143,0.08829864112337579
HINDALCO,2017,63817.0,12687.0,1814.0,4457.0,223.0,9818.0,84687.0,5742.0,15157.0,1882.0,12317.0,44486.0,36268.0,3315.0,45836.0,100184.0,146144.0,146144.0,46059.0,Basic Materials,0.43667204948543903,0.526330321977453,2.1450714036920933,0,0,0.012877709656229473,0.04086063527215094,0.1229437834384732,0.018785434799968057,1.3855489697996048,0.31516175826582,0.08681163783665426,0.06718031530545215,0.685515655791548,0.5794764068316182,0.012412415152178674,0.10371277643967594
HINDALCO,2018,52074.0,10898.0,2063.0,4506.0,223.0,7942.0,85088.0,3911.0,10781.0,6083.0,13695.0,49081.0,40088.0,8157.0,54629.0,115183.0,147014.0,147014.0,54852.0,Basic Materials,0.3542111635626539,0.48147484030034743,3.501661979033495,0,0,0.041377011713170174,0.11089841755997958,0.1188977540088381,0.052811612824809215,0.9493546269962809,0.37310732311208455,0.07412899451752894,0.054022065925694154,0.7834832056810916,0.5787748105622593,0.014032677159998367,0.07333315194471275
HINDALCO,2019,52415.0,11977.0,4097.0,4777.0,222.0,6009.0,85860.0,3778.0,9012.0,5495.0,15511.0,53003.0,42056.0,8083.0,57279.0,130542.0,151972.0,151972.0,57501.0,Basic Materials,0.344899060353223,0.49692070806270106,4.105611434621493,0,0,0.036157976469349616,0.09556355541642754,0.11881999662943726,0.04209373228539474,0.9115493643588807,0.3783657515858184,0.07881057036822572,0.039540178453925726,0.858987181849288,0.5649724949332772,0.026958913484062853,0.059300397441633984
HINDALCO,2020,68399.0,12665.0,7721.0,5091.0,222.0,5933.0,89195.0,4197.0,9411.0,3767.0,14306.0,62291.0,41902.0,5924.0,58095.0,118144.0,168618.0,168618.0,58317.0,Basic Materials,0.40564471171523797,0.4685679240348216,3.408625208482249,0,0,0.022340438150138184,0.06459522952140885,0.12108951787648971,0.03188481852654388,1.172882692868289,0.3458527559335302,0.07511060503623575,0.035186041822344,0.7006606649349417,0.5289767403242833,0.045789891945106694,0.05581254670319895
HINDALCO,2021,67206.0,17232.0,10202.0,6628.0,222.0,11715.0,100269.0,3738.0,17133.0,3483.0,17559.0,61218.0,55083.0,6206.0,66311.0,132008.0,188822.0,188822.0,66533.0,Basic Materials,0.35592250902966815,0.3807937092375216,4.697431781701445,0,0,0.018445943798921737,0.05234996167315468,0.13301466577783164,0.026384764559723654,1.010115281138683,0.35235830570590293,0.09126055226615543,0.06204255860016312,0.6991134507631526,0.5310239272966074,0.0540297211130059,0.09073624895404138
HINDALCO,2022,64486.0,16838.0,4945.0,6729.0,222.0,11483.0,106874.0,3768.0,14119.0,13730.0,28347.0,95917.0,79178.0,19103.0,77969.0,195059.0,221855.0,221855.0,78191.0,Basic Materials,0.29066732775912196,0.3463469120142374,7.523089171974522,0,0,0.06188726871154583,0.17559565678914454,0.14532526056218886,0.07038895923797416,0.8247240731030425,0.3524419102566992,0.07589641883212007,0.05175903180004958,0.8792184084199139,0.48172905726713394,0.022289333122985734,0.06364066620089698
HINDALCO,2023,60291.0,19208.0,7700.0,1874.0,222.0,9571.0,110626.0,944.0,14116.0,2331.0,5865.0,91047.0,68392.0,3328.0,94584.0,52808.0,223489.0,223489.0,94806.0,Basic Materials,0.2697716666144642,0.34329739566415696,6.21292372881356,0,0,0.010430043536818367,0.02458705145243972,0.11106271777003485,0.04414103923647932,0.6359407632428328,0.42420879774843506,0.08594606445954835,0.04282537395576516,0.23628903435963292,0.4949952794097249,0.03445359726876938,0.06316194533064268
HINDALCO,2024,56356.0,24056.0,14867.0,1939.0,222.0,8378.0,111810.0,817.0,15444.0,3735.0,7583.0,88602.0,68221.0,5296.0,105924.0,58390.0,230723.0,230723.0,106146.0,Basic Materials,0.24425826640603668,0.37600034058289106,9.281517747858016,0,0,0.016188243044689955,0.03518738341529591,0.12986812810412743,0.06396643260832334,0.5309290976579428,0.46005816498571883,0.10426355413201112,0.03631194115887883,0.2530740324978437,0.4846070829522848,0.06443657546061728,0.06693740979442882
